"cat","catnum","level","statcode","fips","abbrev","name","isstate","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013"
"main",1,3,"Percent",27,"MN","Minnesota",1,0.00991988,0.00987394,0.00996658,0.01038884,0.01097298,0.01148425,0.01169792,0.01145125
"main",1,3,"Percent",28,"MS","Mississippi",1,0.00127178,0.0011178,0.00115466,0.00142476,0.00140081,0.00145003,0.00149091,0.00147392
"main",1,3,"Percent",29,"MO","Missouri",1,0.00540506,0.00509222,0.00534792,0.00563966,0.00548649,0.00580013,0.00573427,0.00549887
"main",1,3,"Percent",30,"MT","Montana",1,0.00044512,0.0004347,0.00054695,0.00053428,0.00046694,0.00046401,0.00045874,0.00034014
"main",1,3,"Percent",31,"NE","Nebraska",1,0.00311586,0.00316711,0.00334245,0.00338379,0.00338528,0.00348008,0.00384196,0.00396825
"main",1,3,"Percent",32,"NV","Nevada",1,0.01316291,0.01434515,0.014646,0.01424755,0.01400805,0.01421031,0.01416366,0.01377551
"main",1,3,"Percent",33,"NH","New Hampshire",1,0.0017169,0.00161461,0.0015193,0.00166221,0.00175101,0.00174004,0.00166294,0.0015873
"main",1,3,"Percent",34,"NJ","New Jersey",1,0.03999745,0.03986835,0.03919781,0.03823093,0.03881399,0.04013688,0.04036929,0.04070295
"main",1,3,"Percent",35,"NM","New Mexico",1,0.00585018,0.00627212,0.00601641,0.00605521,0.00624526,0.00626414,0.00602099,0.00617914
"main",1,3,"Percent",36,"NY","New York",1,0.09137734,0.09035584,0.08890915,0.08679133,0.08457363,0.08288382,0.08383508,0.08435374
"main",1,3,"Percent",37,"NC","North Carolina",1,0.01634236,0.01751227,0.01920389,0.02054022,0.02142065,0.02146047,0.0213315,0.02205215
"main",1,3,"Percent",38,"ND","North Dakota",1,0.00044512,,,0.00041555,0.0003502,0.00034801,0.0004014,0.00039683
"main",1,3,"Percent",39,"OH","Ohio",1,0.00877528,0.00888033,0.00941963,0.00997329,0.01050604,0.01038223,0.00992029,0.01037415
"main",1,3,"Percent",40,"OK","Oklahoma",1,0.00495994,0.00534062,0.00559101,0.00575839,0.00607016,0.00626414,0.00607833,0.00600907
"main",1,3,"Percent",41,"OR","Oregon",1,0.01023782,0.01043284,0.01075661,0.01074503,0.01097298,0.01113624,0.01095246,0.01094104
"main",1,3,"Percent",42,"PA","Pennsylvania",1,0.01449828,0.01533876,0.01592221,0.01567231,0.01593416,0.01658837,0.01651471,0.01712018
"main",1,3,"Percent",44,"RI","Rhode island",1,0.00362457,0.00360181,0.00352476,0.00308697,0.00297671,0.00301607,0.00298182,0.00300454
"main",1,3,"Percent",45,"SC","South Carolina",1,0.00426046,0.00471962,0.00498329,0.00528347,0.00560322,0.00539412,0.00544756,0.00549887
"main",1,3,"Percent",46,"SD","South Dakota",1,0.00044512,0.0004347,0.00048617,0.00053428,0.00058367,0.00058001,0.00057343,0.00045351
"main",1,3,"Percent",47,"TN","Tennessee",1,0.00610454,0.00658262,0.00735339,0.00765806,0.0079379,0.00852619,0.00848673,0.00833333
"main",1,3,"Percent",48,"TX","Texas",1,0.12304464,0.12444886,0.12628381,0.12989017,0.13126715,0.13230091,0.13280578,0.13112246
"main",1,3,"Percent",49,"UT","Utah",1,0.00724914,0.00782463,0.00802188,0.00783615,0.00747096,0.00788817,0.00814267,0.00793651
"main",1,3,"Percent",50,"VT","Vermont",1,0.00031794,0.0003726,0.00048617,0.00047492,0.00046694,0.00046401,0.0004014,0.00039683
"main",1,3,"Percent",51,"VA","Virginia",1,0.01863157,0.01850587,0.01871772,0.01929356,0.02066188,0.02163448,0.02196227,0.02222222
"main",1,3,"Percent",53,"WA","Washington",1,0.02098436,0.02185928,0.0217563,0.02202434,0.02317166,0.02401253,0.02373989,0.02431973
"main",1,3,"Percent",54,"WV","West Virginia",1,0.00050871,0.0004968,0.00048617,0.00047492,0.00046694,0.00052201,0.00045874,0.0005102
"main",1,3,"Percent",55,"WI","Wisconsin",1,0.00616813,0.00645842,0.00692799,0.00736123,0.00752933,0.00748216,0.00722518,0.00753968
"main",1,3,"Percent",56,"WY","Wyoming",1,0.00031794,0.0003726,0.00036463,0.00041555,0.00040857,0.00040601,0.00051608,0.00062358
"main",1,3,"Percent",0,"US","United States",1,1.0006359,1.0015525,0.9995746,1,1,1,1,1
"age",2,1,"age0_3",1,"AL","Alabama",1,0.05652174,0.06779661,0.08333334,0.09465021,0.08943089,0.07983194,0.08154506,0.07327586
"age",2,1,"age0_3",2,"AK","Alaska",1,0.07894737,0.125,0.09302326,0.0952381,0.11627907,0.06976745,0.07142857,0.07317073
"age",2,1,"age0_3",4,"AZ","Arizona",1,0.30978259,0.31443298,0.32019705,0.30843374,0.28940567,0.26760563,0.26376811,0.26706231
"age",2,1,"age0_3",5,"AR","Arkansas",1,0.0945946,0.10457516,0.11764706,0.12025317,0.11392405,0.11764706,0.1118421,0.10067114
"age",2,1,"age0_3",6,"CA","California",1,0.48732394,0.48644859,0.48230913,0.47852194,0.46717778,0.45964912,0.45848012,0.45038167
"age",2,1,"age0_3",8,"CO","Colorado",1,0.21673004,0.22014925,0.23131673,0.22996515,0.22857143,0.21722846,0.21052632,0.21428572
"age",2,1,"age0_3",9,"CT","Connecticut",1,0.21875,0.2392638,0.26035503,0.26666668,0.25465837,0.25974026,0.25675675,0.25503355
"age",2,1,"age0_3",10,"DE","Delaware",1,0.17391305,0.19148937,0.21276596,0.21276596,0.2,0.16666667,0.18604651,0.19565217
"age",2,1,"age0_3",11,"DC","District of Columbia",1,0.2,0.19354838,0.23333333,0.29032257,0.26666668,0.22222222,0.24137931,0.28125
"age",2,1,"age0_3",12,"FL","Florida",1,0.31257078,0.30957684,0.31064764,0.31493506,0.30941704,0.3116883,0.31198102,0.30568719
"age",2,1,"age0_3",13,"GA","Georgia",1,0.18592058,0.19081272,0.19655173,0.20608108,0.20767888,0.20147875,0.20604914,0.20656371
"age",2,1,"age0_3",15,"HI","Hawaii",1,0.26760563,0.23188406,0.24637681,0.25,0.24637681,0.25352111,0.29166666,0.27777779
"age",2,1,"age0_3",16,"ID","Idaho",1,0.11956522,0.1368421,0.13131313,0.13861386,0.14,0.13402061,0.13333334,0.13095239
"age",2,1,"age0_3",17,"IL","Illinois",1,0.25552487,0.2658228,0.26977402,0.27042255,0.26705369,0.26179606,0.25972006,0.26740506
"age",2,1,"age0_3",18,"IN","Indiana",1,0.08381503,0.08857143,0.09631728,0.11016949,0.10632184,0.11143695,0.11275964,0.10479042
"age",2,1,"age0_3",19,"IA","Iowa",1,0.09589041,0.09210526,0.08917198,0.09375,0.10691824,0.11392405,0.10691824,0.10967742
"age",2,1,"age0_3",20,"KS","Kansas",1,0.11842106,0.14285715,0.1509434,0.14814815,0.1411043,0.1552795,0.16455697,0.14102565
"age",2,1,"age0_3",21,"KY","Kentucky",1,0.04545455,0.04385965,0.05286344,0.06637168,0.0745614,0.08144797,0.0883721,0.08530806
"age",2,1,"age0_3",22,"LA","Louisiana",1,0.04938272,0.04680851,0.05020921,0.05220884,0.06299213,0.06072874,0.06198347,0.06938776
"age",2,1,"age0_3",23,"ME","Maine",1,0.05660377,0.05263158,0.05084746,0.06779661,0.07017544,0.05660377,0.05882353,0.04
"age",2,1,"age0_3",24,"MD","Maryland",1,0.22923589,0.23411371,0.24749164,0.26158941,0.2668919,0.26573426,0.28222996,0.28919861
"age",2,1,"age0_3",25,"MA","Massachusetts",1,0.25723472,0.26229507,0.27868852,0.27974278,0.28712872,0.28522336,0.28621909,0.3028169
"age",2,1,"age0_3",26,"MI","Michigan",1,0.11372549,0.11133201,0.11022044,0.11538462,0.11850312,0.12153518,0.13129103,0.12888889
"age",2,1,"age0_3",27,"MN","Minnesota",1,0.15750916,0.16549295,0.16140351,0.17421603,0.1754386,0.17857143,0.19424461,0.19259259
"age",2,1,"age0_3",28,"MS","Mississippi",1,0.03012048,0.02941176,0.02352941,0.04046243,0.04624277,0.04294479,0.04402516,0.0443038
"age",2,1,"age0_3",29,"MO","Missouri",1,0.06514658,0.06410257,0.06984127,0.0815047,0.08176101,0.08196721,0.08191127,0.07931034
"age",2,1,"age0_3",30,"MT","Montana",1,0.02272727,0.02173913,0.04081633,0.04081633,0.02040816,0.04166667,0.0212766,0.0212766
"age",2,1,"age0_3",31,"NE","Nebraska",1,0.15151516,0.13592233,0.1262136,0.14423077,0.16190477,0.13592233,0.14423077,0.16346154
"age",2,1,"age0_3",32,"NV","Nevada",1,0.35172415,0.37748346,0.37179488,0.37106919,0.37419355,0.36486486,0.3611111,0.36231884
"age",2,1,"age0_3",33,"NH","New Hampshire",1,0.10714286,0.10344828,0.1,0.10344828,0.11111111,0.11320755,0.11320755,0.12
"age",2,1,"age0_3",34,"NJ","New Jersey",1,0.33771929,0.34920636,0.35067874,0.35600907,0.36596736,0.36817104,0.38461539,0.38740921
"age",2,1,"age0_3",35,"NM","New Mexico",1,0.19642857,0.18584071,0.17391305,0.17647059,0.18803419,0.19130434,0.2,0.2072072
"age",2,1,"age0_3",36,"NY","New York",1,0.34928718,0.35129532,0.34989649,0.35221422,0.3492569,0.34173056,0.34316939,0.35255712
"age",2,1,"age0_3",37,"NC","North Carolina",1,0.15176715,0.16767676,0.18503937,0.19653179,0.19767442,0.18687873,0.18329939,0.19166666
"age",2,1,"age0_3",38,"ND","North Dakota",1,0.06666667,,,0.06451613,0.05882353,0.02777778,0.02777778,0.05555556
"age",2,1,"age0_3",39,"OH","Ohio",1,0.06112054,0.06408095,0.07251265,0.07457627,0.078125,0.08050089,0.07720588,0.07962963
"age",2,1,"age0_3",40,"OK","Oklahoma",1,0.11052632,0.11557789,0.11848341,0.12442397,0.12962963,0.13744076,0.12560387,0.12077295
"age",2,1,"age0_3",41,"OR","Oregon",1,0.21505377,0.21693122,0.234375,0.24226804,0.2356021,0.23157895,0.22702703,0.23076923
"age",2,1,"age0_3",42,"PA","Pennsylvania",1,0.09605489,0.09450172,0.10598291,0.11604095,0.11531842,0.11111111,0.11267605,0.12321428
"age",2,1,"age0_3",44,"RI","Rhode island",1,0.25,0.23999999,0.27659574,0.23913044,0.19565217,0.2,0.23255815,0.23809524
"age",2,1,"age0_3",45,"SC","South Carolina",1,0.07522124,0.09170306,0.10300429,0.10788382,0.10330579,0.10169491,0.10775862,0.1
"age",2,1,"age0_3",46,"SD","South Dakota",1,0.02222222,0.04444445,0.04347826,0.04166667,0.06122449,0.0625,0.04255319,0.04255319
"age",2,1,"age0_3",47,"TN","Tennessee",1,0.08681672,0.10280374,0.11515152,0.12166172,0.11976048,0.115625,0.11501598,0.12179487
"age",2,1,"age0_3",48,"TX","Texas",1,0.32470119,0.32411575,0.32330826,0.33025262,0.33017078,0.32571802,0.32481992,0.32100397
"age",2,1,"age0_3",49,"UT","Utah",1,0.155,0.16748768,0.16901408,0.16055046,0.14814815,0.15492958,0.14975846,0.14285715
"age",2,1,"age0_3",50,"VT","Vermont",1,0.03703704,0.03703704,0.07692308,0.08,0.07692308,0.03846154,0.04347826,0.04347826
"age",2,1,"age0_3",51,"VA","Virginia",1,0.19444445,0.19597989,0.19804402,0.21190476,0.22650602,0.235732,0.23308271,0.22693267
"age",2,1,"age0_3",53,"WA","Washington",1,0.2539185,0.26488096,0.25722542,0.25706214,0.26966292,0.27793697,0.2761628,0.27456647
"age",2,1,"age0_3",54,"WV","West Virginia",1,0.02597403,0.02469136,0.01265823,0.02439024,0.02409638,0.025,0.02409638,0.03703704
"age",2,1,"age0_3",55,"WI","Wisconsin",1,0.08791209,0.09124088,0.10320285,0.10915493,0.11347517,0.11956522,0.11397059,0.11235955
"age",2,1,"age0_3",56,"WY","Wyoming",1,0.03846154,0.03333334,0.03225806,0.03125,0.0625,0.06451613,0.06666667,0.06896552
"age",2,1,"age0_3",0,"US","United States",1,0.23677053,0.23963106,0.24296644,0.2470371,0.24436341,0.24089336,0.2427005,0.24267972
"age",2,1,"age0_3",10420,,"Akron, OH",0,,,,0.07410202,0.06379794,0.07877525,,
"age",2,1,"age0_3",10580,,"Albany-Schenectady-Troy, NY",0,,,,0.109055,0.15264183,0.15726315,,
"age",2,1,"age0_3",10740,,"Albuquerque, NM",0,,,,0.20694637,0.20546687,0.19184151,,
"age",2,1,"age0_3",10900,,"Allentown-Bethlehem-Easton, PA-NJ",0,,,,0.14333649,0.15958138,0.17013889,,
"age",2,1,"age0_3",12060,,"Atlanta-Sandy Springs-Marietta, GA",0,,,,0.28208813,0.28097486,0.26552194,,
"age",2,1,"age0_3",12260,,"Augusta-Richmond County, GA-SC",0,,,,0.05638909,0.06889794,0.0816865,,
"age",2,1,"age0_3",12420,,"Austin-Round Rock, TX",0,,,,0.3178872,0.32091039,0.31025627,,
"age",2,1,"age0_3",12540,,"Bakersfield, CA",0,,,,0.39478779,0.3887082,0.39600791,,
"age",2,1,"age0_3",12580,,"Baltimore-Towson, MD",0,,,,0.17164799,0.18199947,0.18097094,,
"age",2,1,"age0_3",12940,,"Baton Rouge, LA",0,,,,0.04853132,0.05505941,0.05754388,,
"age",2,1,"age0_3",13820,,"Birmingham-Hoover, AL",0,,,,0.11661136,0.11919992,0.11357771,,
"age",2,1,"age0_3",14260,,"Boise City-Nampa, ID",0,,,,0.17455334,0.150448,0.12481997,,
"age",2,1,"age0_3",14460,,"Boston-Cambridge-Quincy, MA-NH",0,,,,0.3222164,0.33349653,0.32123706,,
"age",2,1,"age0_3",14600,,"Bradenton-Sarasota-Venice, FL",0,,,,0.25443776,0.23833047,0.2449184,,
"age",2,1,"age0_3",14860,,"Bridgeport-Stamford-Norwalk, CT",0,,,,0.41685662,0.38027268,0.37445734,,
"age",2,1,"age0_3",15380,,"Buffalo-Niagara Falls, NY",0,,,,0.0921303,0.12665981,0.12004368,,
"age",2,1,"age0_3",16700,,"Charleston-North Charleston-Summerville, SC",0,,,,0.10040379,0.14829531,0.15246276,,
"age",2,1,"age0_3",16740,,"Charlotte-Gastonia-Concord, NC-SC",0,,,,0.25802609,0.24176736,0.21271767,,
"age",2,1,"age0_3",16860,,"Chattanooga, TN-GA",0,,,,0.09136559,0.11504008,0.11070029,,
"age",2,1,"age0_3",16980,,"Chicago-Naperville-Joliet, IL-IN-WI",0,,,,0.33403196,0.3321948,0.32732297,,
"age",2,1,"age0_3",17140,,"Cincinnati-Middletown, OH-KY-IN",0,,,,0.07980214,0.08938241,0.09140362,,
"age",2,1,"age0_3",17460,,"Cleveland-Elyria-Mentor, OH",0,,,,0.1065045,0.0933607,0.08350322,,
"age",2,1,"age0_3",17820,,"Colorado Springs, CO",0,,,,0.13124048,0.13829976,0.1622861,,
"age",2,1,"age0_3",17900,,"Columbia, SC",0,,,,0.11889514,0.10512631,0.08823873,,
"age",2,1,"age0_3",18140,,"Columbus, OH",0,,,,0.13426041,0.15094073,0.16436625,,
"age",2,1,"age0_3",19100,,"Dallas-Fort Worth-Arlington, TX",0,,,,0.36473132,0.36954893,0.3638037,,
"age",2,1,"age0_3",19380,,"Dayton, OH",0,,,,0.05104911,0.05854704,0.07268546,,
"age",2,1,"age0_3",19740,,"Denver-Aurora-Broomfield, CO",0,,,,0.2855166,0.28472089,0.26487965,,
"age",2,1,"age0_3",19780,,"Des Moines-West Des Moines, IA",0,,,,0.17301455,0.17983232,0.15975452,,
"age",2,1,"age0_3",19820,,"Detroit-Warren-Livonia, MI",0,,,,0.16425583,0.16468623,0.16924219,,
"age",2,1,"age0_3",21340,,"El Paso, TX",0,,,,0.38954166,0.40263639,0.3867178,,
"age",2,1,"age0_3",23420,,"Fresno, CA",0,,,,0.42652166,0.45658307,0.43205014,,
"age",2,1,"age0_3",24340,,"Grand Rapids-Wyoming, MI",0,,,,0.11889485,0.11269342,0.1314526,,
"age",2,1,"age0_3",24660,,"Greensboro-High Point, NC",0,,,,0.20477052,0.19430198,0.19012242,,
"age",2,1,"age0_3",24860,,"Greenville-Mauldin-Easley, SC",0,,,,0.15928269,0.1442559,0.12057933,,
"age",2,1,"age0_3",25420,,"Harrisburg-Carlisle, PA",0,,,,0.12357292,0.11438718,0.08955514,,
"age",2,1,"age0_3",25540,,"Hartford-West Hartford-East Hartford, CT",0,,,,0.20249906,0.22821203,0.22512176,,
"age",2,1,"age0_3",26180,,"Honolulu, HI",0,,,,0.26823194,0.24451546,0.24460722,,
"age",2,1,"age0_3",26420,,"Houston-Sugar Land-Baytown, TX",0,,,,0.41971268,0.41669196,0.41962785,,
"age",2,1,"age0_3",26900,,"Indianapolis-Carmel, IN",0,,,,0.15981073,0.14521203,0.14712448,,
"age",2,1,"age0_3",27140,,"Jackson, MS",0,,,,0.02961976,0.05349064,0.04922761,,
"age",2,1,"age0_3",27260,,"Jacksonville, FL",0,,,,0.13925831,0.16066733,0.1671321,,
"age",2,1,"age0_3",28140,,"Kansas City, MO-KS",0,,,,0.14048221,0.14008347,0.14380679,,
"age",2,1,"age0_3",28940,,"Knoxville, TN",0,,,,0.07059445,0.09609852,0.10965187,,
"age",2,1,"age0_3",29460,,"Lakeland-Winter Haven, FL",0,,,,0.22485905,0.22585325,0.23371892,,
"age",2,1,"age0_3",29540,,"Lancaster, PA",0,,,,0.10265202,0.0688591,0.05681565,,
"age",2,1,"age0_3",29620,,"Lansing-East Lansing, MI",0,,,,0.07794827,0.09692187,0.07889364,,
"age",2,1,"age0_3",29820,,"Las Vegas-Paradise, NV",0,,,,0.39971034,0.41292071,0.40161391,,
"age",2,1,"age0_3",30780,,"Little Rock-North Little Rock-Conway, AR",0,,,,0.10680018,0.09649773,0.0766952,,
"age",2,1,"age0_3",31100,,"Los Angeles-Long Beach-Santa Ana, CA",0,,,,0.56787249,0.54746652,0.5311082,,
"age",2,1,"age0_3",31140,,"LouisvilleJefferson County, KY-IN",0,,,,0.10035272,0.12058796,0.12790449,,
"age",2,1,"age0_3",31540,,"Madison, WI",0,,,,0.13494308,0.14330229,0.18655068,,
"age",2,1,"age0_3",32580,,"McAllen-Edinburg-Mission, TX",0,,,,0.56714493,0.54245064,0.55287758,,
"age",2,1,"age0_3",32820,,"Memphis, TN-MS-AR",0,,,,0.13242201,0.12365605,0.12510289,,
"age",2,1,"age0_3",33100,,"Miami-Fort Lauderdale-Pompano Beach, FL",0,,,,0.54164559,0.52930556,0.53657919,,
"age",2,1,"age0_3",33340,,"Milwaukee-Waukesha-West Allis, WI",0,,,,0.16365396,0.16559966,0.15380128,,
"age",2,1,"age0_3",33460,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,,,,0.22355729,0.22791409,0.23281405,,
"age",2,1,"age0_3",33700,,"Modesto, CA",0,,,,0.40674618,0.37092553,0.32576957,,
"age",2,1,"age0_3",34980,,"Nashville-Davidson-Murfreesboro-Franklin, TN",0,,,,0.19607393,0.18533866,0.16978206,,
"age",2,1,"age0_3",35300,,"New Haven-Milford, CT",0,,,,0.24187978,0.22726806,0.25049141,,
"age",2,1,"age0_3",35380,,"New Orleans-Metairie-Kenner, LA",0,,,,0.11512687,0.11794041,0.10599119,,
"age",2,1,"age0_3",35620,,"New York-Northern New Jersey-Long Island, NY-NJ-PA",0,,,,0.44715581,0.44538571,0.44006441,,
"age",2,1,"age0_3",36420,,"Oklahoma City, OK",0,,,,0.16043443,0.15936528,0.18153801,,
"age",2,1,"age0_3",36540,,"Omaha-Council Bluffs, NE-IA",0,,,,0.14909777,0.17792923,0.16615607,,
"age",2,1,"age0_3",36740,,"Orlando-Kissimmee, FL",0,,,,0.28182638,0.27733795,0.26871575,,
"age",2,1,"age0_3",37100,,"Oxnard-Thousand Oaks-Ventura, CA",0,,,,0.46125548,0.46119307,0.4371666,,
"age",2,1,"age0_3",37340,,"Palm Bay-Melbourne-Titusville, FL",0,,,,0.14752846,0.15163236,0.12906883,,
"age",2,1,"age0_3",37980,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,,,,0.17723748,0.18480676,0.1777968,,
"age",2,1,"age0_3",38060,,"Phoenix-Mesa-Scottsdale, AZ",0,,,,0.35144763,0.31717297,0.28892901,,
"age",2,1,"age0_3",38300,,"Pittsburgh, PA",0,,,,0.05979656,0.06371061,0.06957348,,
"age",2,1,"age0_3",38860,,"Portland-South Portland-Biddeford, ME",0,,,,0.07366349,0.09928375,0.11237596,,
"age",2,1,"age0_3",38900,,"Portland-Vancouver-Beaverton, OR-WA",0,,,,0.2819113,0.2713503,0.27250437,,
"age",2,1,"age0_3",39100,,"Poughkeepsie-Newburgh-Middletown, NY",0,,,,0.23256121,0.25107133,0.24728967,,
"age",2,1,"age0_3",39300,,"Providence-New Bedford-Fall River, RI-MA",0,,,,0.21719509,0.16770247,0.17641191,,
"age",2,1,"age0_3",39580,,"Raleigh-Cary, NC",0,,,,0.28285498,0.28929856,0.27501159,,
"age",2,1,"age0_3",40060,,"Richmond, VA",0,,,,0.15101387,0.15876607,0.16901496,,
"age",2,1,"age0_3",40140,,"Riverside-San Bernardino-Ontario, CA",0,,,,0.41919464,0.39970067,0.37952004,,
"age",2,1,"age0_3",40380,,"Rochester, NY",0,,,,0.11219039,0.12335664,0.11393368,,
"age",2,1,"age0_3",40900,,"Sacramento-Arden-Arcade-Roseville, CA",0,,,,0.33684605,0.33639712,0.35816244,,
"age",2,1,"age0_3",41180,,"St. Louis, MO-IL",0,,,,0.08053228,0.0834159,0.08531875,,
"age",2,1,"age0_3",41620,,"Salt Lake City, UT",0,,,,0.23035854,0.21445764,0.22396376,,
"age",2,1,"age0_3",41700,,"San Antonio, TX",0,,,,0.20405011,0.19945275,0.20683547,,
"age",2,1,"age0_3",41740,,"San Diego-Carlsbad-San Marcos, CA",0,,,,0.39987792,0.40420375,0.40972574,,
"age",2,1,"age0_3",41860,,"San Francisco-Oakland-Fremont, CA",0,,,,0.49403679,0.50344815,0.50151949,,
"age",2,1,"age0_3",41940,,"San Jose-Sunnyvale-Santa Clara, CA",0,,,,0.62668574,0.61328144,0.61620336,,
"age",2,1,"age0_3",42220,,"Santa Rosa-Petaluma, CA",0,,,,0.36679545,0.38683377,0.41269288,,
"age",2,1,"age0_3",42540,,"Scranton-Wilkes-Barre, PA",0,,,,0.07436787,0.0972163,0.10740351,,
"age",2,1,"age0_3",42660,,"Seattle-Tacoma-Bellevue, WA",0,,,,0.29724322,0.3183252,0.32462986,,
"age",2,1,"age0_3",44140,,"Springfield, MA",0,,,,0.15455618,0.14197403,0.16745592,,
"age",2,1,"age0_3",44700,,"Stockton, CA",0,,,,0.41779663,0.42977665,0.44658647,,
"age",2,1,"age0_3",45060,,"Syracuse, NY",0,,,,0.07140849,0.0878336,0.1083955,,
"age",2,1,"age0_3",45300,,"Tampa-St. Petersburg-Clearwater, FL",0,,,,0.22322517,0.20336736,0.21672604,,
"age",2,1,"age0_3",45780,,"Toledo, OH",0,,,,0.04814314,0.05806598,0.05957145,,
"age",2,1,"age0_3",46060,,"Tucson, AZ",0,,,,0.23152598,0.25176717,0.23308604,,
"age",2,1,"age0_3",46140,,"Tulsa, OK",0,,,,0.13168686,0.15033273,0.14079766,,
"age",2,1,"age0_3",47260,,"Virginia Beach-Norfolk-Newport News, VA-NC",0,,,,0.08840599,0.10179362,0.11171738,,
"age",2,1,"age0_3",47900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,,,,0.39614502,0.39827687,0.40019721,,
"age",2,1,"age0_3",48620,,"Wichita, KS",0,,,,0.12811659,0.15262903,0.18590986,,
"age",2,1,"age0_3",49340,,"Worcester, MA",0,,,,0.20022405,0.20765852,0.24414261,,
"age",2,1,"age0_3",49660,,"Youngstown-Warren-Boardman, OH-PA",0,,,,0.01243526,0.02633404,0.03418416,,
"age",2,2,"age4_5",1,"AL","Alabama",1,0.04878049,0.04,0.04958678,0.08264463,0.09836066,0.08064516,0.07086615,0.07874016
"age",2,2,"age4_5",2,"AK","Alaska",1,0.10526316,0.14285715,0.1,0.11764706,0.1,0.13636364,0.1,0.04545455
"age",2,2,"age4_5",4,"AZ","Arizona",1,0.30645162,0.30366492,0.3131313,0.31219512,0.30102041,0.28191489,0.27659574,0.28494623
"age",2,2,"age4_5",5,"AR","Arkansas",1,0.08860759,0.08860759,0.10526316,0.10126583,0.12195122,0.12345679,0.1125,0.11494253
"age",2,2,"age4_5",6,"CA","California",1,0.49810606,0.49659202,0.48766041,0.48705655,0.48768941,0.478551,0.47838345,0.48269412
"age",2,2,"age4_5",8,"CO","Colorado",1,0.2238806,0.22627737,0.23021583,0.22695035,0.22535211,0.22377622,0.19148937,0.22857143
"age",2,2,"age4_5",9,"CT","Connecticut",1,0.20224719,0.22471911,0.22093023,0.25,0.27380952,0.26190478,0.24137931,0.25882354
"age",2,2,"age4_5",10,"DE","Delaware",1,0.13636364,0.14285715,0.18181819,0.2173913,0.17391305,0.16666667,0.2173913,0.18181819
"age",2,2,"age4_5",11,"DC","District of Columbia",1,0.16666667,0.16666667,0.16666667,0.18181819,0.2,0.23076923,0.25,0.26666668
"age",2,2,"age4_5",12,"FL","Florida",1,0.30357143,0.30979499,0.29234338,0.2983683,0.30645162,0.30044842,0.30444443,0.30941704
"age",2,2,"age4_5",13,"GA","Georgia",1,0.17216118,0.1827957,0.18531469,0.19163764,0.2,0.20071685,0.20344828,0.21160409
"age",2,2,"age4_5",15,"HI","Hawaii",1,0.25714287,0.24242425,0.27272728,0.25714287,0.24242425,0.25806451,0.27272728,0.2972973
